Species,month,wnv_density,spray_indicator,avg_temp,avg_dewpt,avg_wetbulb,tot_precip,avg_windspeed,WnvPresent
CULEX RESTUANS,7,1,0,72.03225806451613,56.435483870967744,62.83870967741935,2.775,8.719354838709675,0
CULEX PIPIENS/RESTUANS,7,1,0,72.03225806451613,56.435483870967744,62.83870967741935,2.775,8.719354838709675,0
CULEX PIPIENS/RESTUANS,7,2,0,72.03225806451613,56.435483870967744,62.83870967741935,2.775,8.719354838709675,0
CULEX PIPIENS/RESTUANS,7,1,0,72.03225806451613,56.435483870967744,62.83870967741935,2.775,8.719354838709675,0
CULEX RESTUANS,7,1,0,72.03225806451613,56.435483870967744,62.83870967741935,2.775,8.719354838709675,0
CULEX PIPIENS/RESTUANS,7,0,1,72.03225806451613,56.435483870967744,62.83870967741935,2.775,8.719354838709675,0
CULEX RESTUANS,7,4,0,72.03225806451613,56.435483870967744,62.83870967741935,2.775,8.719354838709675,0
CULEX RESTUANS,7,4,1,72.03225806451613,56.435483870967744,62.83870967741935,2.775,8.719354838709675,0
CULEX PIPIENS/RESTUANS,7,5,0,72.03225806451613,56.435483870967744,62.83870967741935,2.775,8.719354838709675,0
CULEX RESTUANS,7,5,0,72.03225806451613,56.435483870967744,62.83870967741935,2.775,8.719354838709675,0
CULEX SALINARIUS,7,2,0,72.03225806451613,56.435483870967744,62.83870967741935,2.775,8.719354838709675,0
CULEX PIPIENS/RESTUANS,7,1,1,72.03225806451613,56.435483870967744,62.83870967741935,2.775,8.719354838709675,0
CULEX RESTUANS,7,1,1,72.03225806451613,56.435483870967744,62.83870967741935,2.775,8.719354838709675,0
CULEX PIPIENS/RESTUANS,7,0,0,72.03225806451613,56.435483870967744,62.83870967741935,2.775,8.719354838709675,0
CULEX PIPIENS/RESTUANS,7,0,0,72.03225806451613,56.435483870967744,62.83870967741935,2.775,8.719354838709675,0
CULEX RESTUANS,7,0,0,72.03225806451613,56.435483870967744,62.83870967741935,2.775,8.719354838709675,0
CULEX PIPIENS/RESTUANS,7,0,0,72.03225806451613,56.435483870967744,62.83870967741935,2.775,8.719354838709675,0
CULEX PIPIENS/RESTUANS,7,1,1,72.03225806451613,56.435483870967744,62.83870967741935,2.775,8.719354838709675,0
CULEX PIPIENS/RESTUANS,7,0,0,72.03225806451613,56.435483870967744,62.83870967741935,2.775,8.719354838709675,0
CULEX PIPIENS/RESTUANS,7,0,0,72.03225806451613,56.435483870967744,62.83870967741935,2.775,8.719354838709675,0
CULEX RESTUANS,7,0,0,72.03225806451613,56.435483870967744,62.83870967741935,2.775,8.719354838709675,0
CULEX PIPIENS/RESTUANS,7,0,0,72.03225806451613,56.435483870967744,62.83870967741935,2.775,8.719354838709675,0
CULEX RESTUANS,7,0,0,72.03225806451613,56.435483870967744,62.83870967741935,2.775,8.719354838709675,0
CULEX PIPIENS/RESTUANS,7,4,1,72.03225806451613,56.435483870967744,62.83870967741935,2.775,8.719354838709675,0
CULEX RESTUANS,7,4,1,72.03225806451613,56.435483870967744,62.83870967741935,2.775,8.719354838709675,0
CULEX PIPIENS/RESTUANS,7,0,0,72.03225806451613,56.435483870967744,62.83870967741935,2.775,8.719354838709675,0
CULEX PIPIENS/RESTUANS,7,0,0,72.03225806451613,56.435483870967744,62.83870967741935,2.775,8.719354838709675,0
CULEX RESTUANS,7,0,0,72.03225806451613,56.435483870967744,62.83870967741935,2.775,8.719354838709675,0
CULEX PIPIENS/RESTUANS,7,2,0,72.03225806451613,56.435483870967744,62.83870967741935,2.775,8.719354838709675,0
CULEX PIPIENS/RESTUANS,7,0,0,72.03225806451613,56.435483870967744,62.83870967741935,2.775,8.719354838709675,0
CULEX PIPIENS/RESTUANS,7,0,1,72.03225806451613,56.435483870967744,62.83870967741935,2.775,8.719354838709675,0
CULEX RESTUANS,7,0,1,72.03225806451613,56.435483870967744,62.83870967741935,2.775,8.719354838709675,0
CULEX PIPIENS/RESTUANS,7,1,0,72.03225806451613,56.435483870967744,62.83870967741935,2.775,8.719354838709675,0
CULEX PIPIENS/RESTUANS,7,8,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX RESTUANS,7,8,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX PIPIENS,7,8,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX PIPIENS/RESTUANS,7,0,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX PIPIENS/RESTUANS,7,4,1,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX RESTUANS,7,4,1,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX RESTUANS,7,4,1,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX PIPIENS/RESTUANS,7,3,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX RESTUANS,7,3,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX PIPIENS/RESTUANS,7,0,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX RESTUANS,7,0,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX PIPIENS,7,0,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX PIPIENS/RESTUANS,7,2,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX RESTUANS,7,2,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX PIPIENS/RESTUANS,7,1,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX RESTUANS,7,1,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX PIPIENS/RESTUANS,7,0,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX RESTUANS,7,0,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX PIPIENS/RESTUANS,7,8,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX PIPIENS/RESTUANS,7,8,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX PIPIENS/RESTUANS,7,8,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX PIPIENS/RESTUANS,7,8,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX RESTUANS,7,8,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX RESTUANS,7,8,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX PIPIENS,7,8,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX SALINARIUS,7,8,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX TERRITANS,7,8,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX PIPIENS/RESTUANS,7,1,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX PIPIENS,7,1,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX PIPIENS/RESTUANS,7,1,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX PIPIENS/RESTUANS,7,6,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX RESTUANS,7,6,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX PIPIENS,7,6,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX RESTUANS,7,6,1,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX PIPIENS/RESTUANS,7,0,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX RESTUANS,7,0,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX SALINARIUS,7,0,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX PIPIENS/RESTUANS,7,3,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX RESTUANS,7,3,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX PIPIENS/RESTUANS,7,7,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX RESTUANS,7,7,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX RESTUANS,7,7,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX PIPIENS,7,7,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX PIPIENS/RESTUANS,7,7,1,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX PIPIENS/RESTUANS,7,7,1,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX RESTUANS,7,7,1,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX RESTUANS,7,7,1,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX PIPIENS,7,7,1,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX PIPIENS/RESTUANS,7,0,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX PIPIENS/RESTUANS,7,0,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX RESTUANS,7,0,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX PIPIENS/RESTUANS,7,2,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX RESTUANS,7,2,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX RESTUANS,7,0,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX PIPIENS/RESTUANS,7,2,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX PIPIENS/RESTUANS,7,1,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX RESTUANS,7,1,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX PIPIENS/RESTUANS,7,2,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX RESTUANS,7,2,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX PIPIENS/RESTUANS,7,0,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX PIPIENS,7,0,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX PIPIENS/RESTUANS,7,7,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX RESTUANS,7,7,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX PIPIENS,7,7,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX PIPIENS/RESTUANS,7,0,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX PIPIENS/RESTUANS,7,1,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX RESTUANS,7,1,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX PIPIENS/RESTUANS,7,1,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX RESTUANS,7,1,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX PIPIENS/RESTUANS,7,0,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX RESTUANS,7,0,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX PIPIENS,7,0,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX PIPIENS/RESTUANS,7,0,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX PIPIENS/RESTUANS,7,1,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX RESTUANS,7,1,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX PIPIENS/RESTUANS,7,1,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX PIPIENS/RESTUANS,7,1,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX PIPIENS/RESTUANS,7,1,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX PIPIENS/RESTUANS,7,1,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX RESTUANS,7,1,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX PIPIENS,7,1,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX RESTUANS,7,1,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX PIPIENS/RESTUANS,7,0,1,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX RESTUANS,7,0,1,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX PIPIENS/RESTUANS,7,0,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX PIPIENS/RESTUANS,7,4,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX PIPIENS/RESTUANS,7,4,1,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX RESTUANS,7,4,1,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX PIPIENS/RESTUANS,7,5,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX RESTUANS,7,5,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX PIPIENS,7,5,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX PIPIENS/RESTUANS,7,1,1,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX PIPIENS/RESTUANS,7,0,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX RESTUANS,7,0,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX PIPIENS/RESTUANS,7,0,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX PIPIENS,7,0,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX PIPIENS/RESTUANS,7,1,1,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX PIPIENS/RESTUANS,7,0,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX RESTUANS,7,0,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX PIPIENS/RESTUANS,7,0,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX RESTUANS,7,0,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX PIPIENS/RESTUANS,7,0,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX RESTUANS,7,0,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX PIPIENS/RESTUANS,7,4,1,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX RESTUANS,7,4,1,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX PIPIENS/RESTUANS,7,0,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX RESTUANS,7,0,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX PIPIENS,7,0,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX PIPIENS/RESTUANS,7,1,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX RESTUANS,7,1,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX PIPIENS,7,1,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX PIPIENS/RESTUANS,7,3,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX PIPIENS,7,3,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX PIPIENS/RESTUANS,7,0,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX PIPIENS/RESTUANS,7,1,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX PIPIENS/RESTUANS,7,1,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX PIPIENS/RESTUANS,7,1,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX PIPIENS/RESTUANS,7,0,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX PIPIENS,7,0,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX PIPIENS/RESTUANS,7,4,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX PIPIENS,7,4,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX PIPIENS,7,1,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX PIPIENS/RESTUANS,7,3,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX PIPIENS,7,3,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX TERRITANS,7,3,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX PIPIENS/RESTUANS,7,1,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX PIPIENS/RESTUANS,7,1,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX PIPIENS/RESTUANS,7,0,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX RESTUANS,7,0,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX RESTUANS,7,0,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX PIPIENS/RESTUANS,7,2,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX PIPIENS/RESTUANS,7,0,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX PIPIENS/RESTUANS,7,2,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX RESTUANS,7,2,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX RESTUANS,7,2,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX SALINARIUS,7,0,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX RESTUANS,7,0,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX RESTUANS,7,0,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX PIPIENS/RESTUANS,7,0,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX RESTUANS,7,0,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
CULEX PIPIENS/RESTUANS,7,1,0,74.48387096774194,58.064516129032256,64.53225806451613,2.8699999999999997,8.335483870967742,0
